gbifID,SEINetID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,SpeciesEdited,ScientificNameEdited,GenusEdited,FamilyEdited,Source,DownloadDate,Reference,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,datasetName,ownerInstitutionCode,informationWithheld,dataGeneralizations,dynamicProperties,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,preparations,disposition,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventTime,startDayOfYear,endDayOfYear,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,county,municipality,verbatimLocality,verbatimElevation,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,subgenus,specificEpithet,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,publishingCountry,distanceAboveSurface,distanceAboveSurfaceAccuracy,hasCoordinate,hasGeospatialIssues,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,genericName,acceptedScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,recordedByID,identifiedByID,datelastmodified,scientificnameauthor,yearidentified,monthidentified,dayidentified,collectornumber,julianday,boundingbox,minimumelevation,maximumelevation,minimumdepth,maximumdepth,previouscatalognumber,relationshiptype,relatedcatalogitem,notes,barcode,CercidBaseID
1030993043,,b54a3b16-b648-41ab-bd6f-d3881895daac,4994935,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca,,CN,白头叶猴保护区,广西,,,,22.402627,107.357948,,,,,,,1999-01-01T00:00:00,,,1999,2953583,2953583,PRESERVED_SPECIMEN,IBK,,e5f60cf6-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,李光照，唐赛春,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4994935,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/9f8/4994935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,崇左县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che231
1030993049,,b54a3b16-b648-41ab-bd6f-d3881895daac,4994931,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca,,CN,恩城珍稀动物保护区,广西,,,,22.762995,107.112032,,,,,,,1999-01-01T00:00:00,,,1999,2953583,2953583,PRESERVED_SPECIMEN,IBK,,e5f60e5d-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,李光照，唐赛春,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4994931,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/337/4994931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大新县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che232
1030993053,,b54a3b16-b648-41ab-bd6f-d3881895daac,4994962,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia corymbosa,,SPECIES,Bauhinia corymbosa Roxb.,Bauhinia corymbosa,,CN,,海南,,,,18.626309,109.700342,,,,,,,1935-01-01T00:00:00,,,1935,2953436,2953436,PRESERVED_SPECIMEN,IBK,,e5f60393-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,侯宽昭,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella corymbosa,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4994962,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/d10/4994962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,保亭县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corymbosa,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953436,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia corymbosa Roxb.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che233
1030993057,,b54a3b16-b648-41ab-bd6f-d3881895daac,4994957,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia corymbosa,,SPECIES,Bauhinia corymbosa Roxb.,Bauhinia corymbosa,,CN,花坪红滩至大树坳小河滩崖,广西,,,,25.742153,110.040007,,,,,,,1984-01-01T00:00:00,,,1984,2953436,2953436,PRESERVED_SPECIMEN,IBK,,e5f60561-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,吕清华，韦裕宗,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella corymbosa,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4994957,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/ba8/4994957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,龙胜各族自治县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corymbosa,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953436,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia corymbosa Roxb.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che234
1030993062,,b54a3b16-b648-41ab-bd6f-d3881895daac,4994932,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca,,CN,恩城珍稀动物保护区,广西,,,,22.762995,107.112032,,,,,,,1999-01-01T00:00:00,,,1999,2953583,2953583,PRESERVED_SPECIMEN,IBK,,e5f60ded-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,李光照，唐赛春,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4994932,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/aab/4994932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大新县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che235
1030993072,,b54a3b16-b648-41ab-bd6f-d3881895daac,4994958,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia corymbosa,,SPECIES,Bauhinia corymbosa Roxb.,Bauhinia corymbosa,,CN,河口区龙门乡附近,广东,,,,22.25257,111.721548,,,,,,,1956-01-01T00:00:00,,,1956,2953436,2953436,PRESERVED_SPECIMEN,IBK,,e5f604f0-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,黄志,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella corymbosa,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4994958,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/e72/4994958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,阳春市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corymbosa,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953436,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia corymbosa Roxb.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che236
1030993093,,b54a3b16-b648-41ab-bd6f-d3881895daac,4995116,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia corymbosa,,SPECIES,Bauhinia corymbosa Roxb.,Bauhinia corymbosa,,CN,榆林港,海南,,,,18.252625,109.511923,,,,,,,1933-01-01T00:00:00,,,1933,2953436,2953436,PRESERVED_SPECIMEN,IBK,,e5f5cede-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,黄志,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella corymbosa,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4995116,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/dd8/4995116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,崖县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corymbosa,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953436,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia corymbosa Roxb.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che237
1030993121,,b54a3b16-b648-41ab-bd6f-d3881895daac,4995114,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia corymbosa,,SPECIES,Bauhinia corymbosa Roxb.,Bauhinia corymbosa,,CN,太平崗长沙村,海南,,,,18.626309,109.700342,,,,,,,1935-01-01T00:00:00,,,1935,2953436,2953436,PRESERVED_SPECIMEN,IBK,,e5f5cfbe-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,侯宽昭,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella corymbosa,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4995114,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/088/4995114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,保亭县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corymbosa,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953436,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia corymbosa Roxb.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che238
1030993147,,b54a3b16-b648-41ab-bd6f-d3881895daac,4995115,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia corymbosa,,SPECIES,Bauhinia corymbosa Roxb.,Bauhinia corymbosa,,CN,坡塘琼富老膠园,海南,,,,19.254108,110.45517,,,,,,,1954-01-01T00:00:00,,,1954,2953436,2953436,PRESERVED_SPECIMEN,IBK,,e5f5cf4e-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,海南东路队,,,2020-02-10 20:33,,GEODETIC_DATUM_ASSUMED_WGS84,Cheniella corymbosa,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4995115,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/2c0/4995115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,乐会县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corymbosa,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953436,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia corymbosa Roxb.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che239
1030993160,,b54a3b16-b648-41ab-bd6f-d3881895daac,4995111,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia corymbosa,,SPECIES,Bauhinia corymbosa Roxb.,Bauhinia corymbosa,,CN,母瑞峝光岭山坑,海南,,,,18.626309,109.700342,,,,,,,1936-01-01T00:00:00,,,1936,2953436,2953436,PRESERVED_SPECIMEN,IBK,,e5f5d0a1-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,刘心祈,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella corymbosa,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4995111,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/430/4995111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,保亭县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corymbosa,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953436,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia corymbosa Roxb.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che240
1042517566,,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:51611,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,tenuiflora,SUBSPECIES,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,Bauhinia glauca (Benth.) Benth. ssp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,,BR,"Área do Reservatório da Usina Hidrelétrica de Samuel. Mata de terra firme, solo argiloso.",Rondônia,,,,-9.516667,-63.73,,,0,0,,,1986-06-01T00:00:00,,6,1986,2953918,2953583,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",140813,7426,"Grimes, J.W.",1997-01-01T00:00:00,CC0_1_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2020-06-08 21:10,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:inpa:herbarium:51611,,,,,,,,,pt,,,2014-09-26 0:00,,,,,,,License Elements,,,,,,,Collection,,01.263.896/0015-60,,,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOUTH_AMERICA,,,,Porto Velho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,BR,,,TRUE,FALSE,2953918,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,,DWC_ARCHIVE,2020-06-08 21:10,2020-05-28 22:32,FALSE,,,,,,,,,,,,,,,,,,,,,Che241
1090278646,,b929f23d-290f-4e85-8f17-764c55b3b284,a5e31a1f-a233-4a5d-a424-8595557bd516,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,tenuiflora,SUBSPECIES,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,Bauhinia glauca subsp. tenuiflora,,US,Near BWS pumping station fence,Hawaii,,,,21.3866,-157.811,,,,,,,2011-10-21T00:00:00,21,10,2011,2953918,2953583,PRESERVED_SPECIMEN,BPBM,BISH,750945,Collector Number: 2011102102,OED,,CC0_1_0,Bernice Pauahi Bishop Museum,"OED Lau, A.; Frohlich, D.",,,2020-06-08 20:29,,PRESUMED_NEGATED_LONGITUDE;PRESUMED_NEGATED_LATITUDE,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,http://www.vertnet.org/resources/norms.html,,,,,,,,,,,,,,,,,,,,,,,,a5e31a1f-a233-4a5d-a424-8595557bd516,,,,,,,,,en,,,2011-11-15 15:51,,,,,,,,,,,,,,PhysicalObject,,,,,Herbarium Pacificum Hawaiian Islands Specimens,BPBM,,,,,,,,,,,in collection,,,,,"Large, extensively sprawling vine with trunk ~7 inches diameter at base.  Covering large area, dense blanketing growth in parts.  Flowers white, about 1 inch across.  Pods dark brown, flat.",,,,,,,,,,,,,294,294,21-Oct-11,Sprawling over Aleurites moluccana in mixed alien lowland forest.,,,,,,,,,Pacific Ocean; Northern Polynesia; USA; Main Hawaiian Islands;,,Pacific Ocean,Main Hawaiian Islands,Oahu,,,Near BWS pumping station fence,240 ft,,,,,,,degrees minutes seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,Subspecies,,ICNafp,ACCEPTED,,,US,,,TRUE,FALSE,2953918,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,,DWC_ARCHIVE,2020-06-08 20:29,2020-05-29 3:22,FALSE,,,,,,,,,,,,,,,,,,,,,Che242
1142087128,,0afba960-be3b-4202-a7de-736ae05aec9e,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca (Wall. ex Benth.) Benth.,,CN,"People's Republic of China, Hainan Province near Sanya. """"Yanoda Rainforest Cultural Tourism Zone"""", """"Rainforest Plants Intimity Tour"""" between """"Raniforest Entrance"""" and """"Happiness Avenue"""".",,,,,18.46111,109.645,300,,325,25,,,2013-07-10T00:00:00,10,7,2013,2953583,2953583,PRESERVED_SPECIMEN,WU,Herbarium WU,JACQ-ID 464288,,A. Berger (WU) 2014-03,,CC_BY_4_0,,"Berger,A.",,,2020-07-16 3:29,,,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,AT,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,BIOCASE,2020-07-16 3:29,2020-07-16 2:43,TRUE,,,,,,,,,,,,,,,,,,,,,Che243
1144609875,,f577c9f3-ae71-4278-b6bf-512ba1dfaa21,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia clemensiorum,,SPECIES,Bauhinia clemensiorum Merr.,Bauhinia clemensiorum Merr.,,VN,"Vietnam - Annam, Indo-china, Tourane and vicinity",,,,,16.65917,106.30139,,,,,,,,,,,2953020,2953020,PRESERVED_SPECIMEN,G,Geneva Herbarium – General Collection (G),G-G-270412/1,,"Larsen, K. (1985)",,CC_BY_NC_4_0,,"Clemens, J. & M. S. Clemens (Coll. Delessert 1928)",ISOTYPE,,2020-07-16 5:20,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;RECORDED_DATE_INVALID,Cheniella clemensiorum,Cheniella clemensiorum (Merr.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clemensiorum,,,,ACCEPTED,,,CH,,,TRUE,TRUE,2953020,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia clemensiorum Merr.,Bauhinia clemensiorum Merr.,BIOCASE,2020-07-16 5:20,2020-07-16 2:17,TRUE,,,,,,,,,,,,,,,,,,,,,Che244
1144609902,,f577c9f3-ae71-4278-b6bf-512ba1dfaa21,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca (Benth.) Benth.,,MM,Birmanie - Amherst,,,,,21.15444,96.50694,,,,,,,1827-07-14T00:00:00,14,7,1827,2953583,2953583,PRESERVED_SPECIMEN,G,Geneva Herbarium – General Collection (G),G-G-270418/1,,,,CC_BY_NC_4_0,,"Wallich, N. (Coll. De Candolle)",ISOSYNTYPE,,2020-07-16 5:20,,GEODETIC_DATUM_ASSUMED_WGS84,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,CH,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,Phanera glauca Benth.,BIOCASE,2020-07-16 5:20,2020-07-16 2:17,TRUE,,,,,,,,,,,,,,,,,,,,,Che245
